Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
295665.0,Macbook Pro Laptop,1.0,1700.0,12/30/19 00:01,"136 Church St, New York City, NY 10001"
295666.0,LG Washing Machine,1.0,600.0,12/29/19 07:03,"562 2nd St, New York City, NY 10001"
295667.0,USB-C Charging Cable,1.0,11.95,12/12/19 18:21,"277 Main St, New York City, NY 10001"
295668.0,27in FHD Monitor,1.0,149.99,12/22/19 15:13,"410 6th St, San Francisco, CA 94016"
295669.0,USB-C Charging Cable,1.0,11.95,12/18/19 12:38,"43 Hill St, Atlanta, GA 30301"
295670.0,AA Batteries (4-pack),1.0,3.84,12/31/19 22:58,"200 Jefferson St, New York City, NY 10001"
295671.0,USB-C Charging Cable,1.0,11.95,12/16/19 15:10,"928 12th St, Portland, OR 97035"
295672.0,USB-C Charging Cable,2.0,11.95,12/13/19 09:29,"813 Hickory St, Dallas, TX 75001"
295673.0,Bose SoundSport Headphones,1.0,99.99,12/15/19 23:26,"718 Wilson St, Dallas, TX 75001"
295674.0,AAA Batteries (4-pack),4.0,2.99,12/28/19 11:51,"77 7th St, Dallas, TX 75001"
295675.0,USB-C Charging Cable,2.0,11.95,12/13/19 13:52,"594 1st St, San Francisco, CA 94016"
295676.0,ThinkPad Laptop,1.0,999.99,12/28/19 17:19,"410 Lincoln St, Los Angeles, CA 90001"
295677.0,AA Batteries (4-pack),2.0,3.84,12/20/19 19:19,"866 Pine St, Boston, MA 02215"
295678.0,AAA Batteries (4-pack),2.0,2.99,12/06/19 09:38,"187 Lincoln St, Dallas, TX 75001"
295679.0,USB-C Charging Cable,1.0,11.95,12/25/19 09:39,"902 2nd St, Dallas, TX 75001"
295680.0,Lightning Charging Cable,1.0,14.95,12/01/19 14:30,"338 Main St, Austin, TX 73301"
295681.0,Google Phone,1.0,600.0,12/25/19 12:37,"79 Elm St, Boston, MA 02215"
295681.0,USB-C Charging Cable,1.0,11.95,12/25/19 12:37,"79 Elm St, Boston, MA 02215"
295681.0,Bose SoundSport Headphones,1.0,99.99,12/25/19 12:37,"79 Elm St, Boston, MA 02215"
295681.0,Wired Headphones,1.0,11.99,12/25/19 12:37,"79 Elm St, Boston, MA 02215"
295682.0,USB-C Charging Cable,1.0,11.95,12/23/19 19:25,"780 Elm St, Portland, OR 97035"
295683.0,Wired Headphones,1.0,11.99,12/23/19 22:46,"341 Lake St, San Francisco, CA 94016"
295684.0,AAA Batteries (4-pack),4.0,2.99,12/04/19 12:29,"936 Church St, San Francisco, CA 94016"
295685.0,Wired Headphones,1.0,11.99,12/11/19 22:54,"662 Ridge St, San Francisco, CA 94016"
295686.0,USB-C Charging Cable,1.0,11.95,12/17/19 16:10,"573 Maple St, Portland, ME 04101"
295687.0,Apple Airpods Headphones,1.0,150.0,12/10/19 00:38,"531 Ridge St, Boston, MA 02215"
295688.0,Apple Airpods Headphones,1.0,150.0,12/08/19 11:21,"546 Park St, Los Angeles, CA 90001"
295689.0,LG Washing Machine,1.0,600.0,12/24/19 11:21,"173 Lake St, San Francisco, CA 94016"
295690.0,Apple Airpods Headphones,1.0,150.0,12/04/19 00:44,"174 Cedar St, Seattle, WA 98101"
295691.0,Bose SoundSport Headphones,1.0,99.99,12/22/19 18:34,"102 Johnson St, Los Angeles, CA 90001"
295692.0,AA Batteries (4-pack),2.0,3.84,12/14/19 01:21,"640 Cherry St, Los Angeles, CA 90001"
295693.0,Wired Headphones,1.0,11.99,12/16/19 16:40,"856 12th St, Atlanta, GA 30301"
295694.0,Lightning Charging Cable,1.0,14.95,12/26/19 18:18,"310 Pine St, Dallas, TX 75001"
295695.0,Lightning Charging Cable,1.0,14.95,12/14/19 06:09,"903 Lincoln St, Boston, MA 02215"
295696.0,Lightning Charging Cable,1.0,14.95,12/23/19 13:09,"252 Hickory St, San Francisco, CA 94016"
295697.0,ThinkPad Laptop,1.0,999.99,12/15/19 07:38,"742 River St, San Francisco, CA 94016"
295698.0,Vareebadd Phone,1.0,400.0,12/13/19 14:32,"175 1st St, New York City, NY 10001"
295698.0,USB-C Charging Cable,2.0,11.95,12/13/19 14:32,"175 1st St, New York City, NY 10001"
295699.0,AA Batteries (4-pack),1.0,3.84,12/17/19 18:32,"162 Maple St, Seattle, WA 98101"
295700.0,Bose SoundSport Headphones,1.0,99.99,12/25/19 19:02,"363 Hickory St, New York City, NY 10001"
295701.0,Bose SoundSport Headphones,1.0,99.99,12/28/19 15:05,"751 North St, San Francisco, CA 94016"
295702.0,Wired Headphones,2.0,11.99,12/21/19 18:50,"628 River St, Austin, TX 73301"
295703.0,AA Batteries (4-pack),1.0,3.84,12/17/19 12:27,"502 Jefferson St, Austin, TX 73301"
295703.0,Bose SoundSport Headphones,1.0,99.99,12/17/19 12:27,"502 Jefferson St, Austin, TX 73301"
295704.0,Wired Headphones,1.0,11.99,12/12/19 00:20,"457 8th St, New York City, NY 10001"
295705.0,Wired Headphones,1.0,11.99,12/25/19 10:41,"133 Jackson St, New York City, NY 10001"
295706.0,AAA Batteries (4-pack),3.0,2.99,12/12/19 20:08,"599 Hill St, Los Angeles, CA 90001"
295707.0,Lightning Charging Cable,1.0,14.95,12/07/19 11:01,"547 Ridge St, San Francisco, CA 94016"
295708.0,27in FHD Monitor,1.0,149.99,12/13/19 14:55,"846 9th St, Boston, MA 02215"
295709.0,Bose SoundSport Headphones,1.0,99.99,12/25/19 16:38,"662 6th St, San Francisco, CA 94016"
295710.0,AAA Batteries (4-pack),1.0,2.99,12/26/19 19:09,"729 Pine St, Atlanta, GA 30301"
295711.0,AAA Batteries (4-pack),2.0,2.99,12/04/19 13:43,"489 Johnson St, San Francisco, CA 94016"
295712.0,Macbook Pro Laptop,1.0,1700.0,12/10/19 20:02,"331 Madison St, New York City, NY 10001"
295713.0,Bose SoundSport Headphones,1.0,99.99,12/24/19 07:55,"490 Spruce St, New York City, NY 10001"
295714.0,iPhone,1.0,700.0,12/31/19 07:39,"826 Hickory St, Los Angeles, CA 90001"
295715.0,USB-C Charging Cable,2.0,11.95,12/17/19 18:20,"169 Maple St, Seattle, WA 98101"
295716.0,20in Monitor,1.0,109.99,12/03/19 23:28,"593 9th St, Los Angeles, CA 90001"
295717.0,Macbook Pro Laptop,1.0,1700.0,12/25/19 09:51,"82 10th St, San Francisco, CA 94016"
295718.0,Lightning Charging Cable,1.0,14.95,12/27/19 17:25,"785 Chestnut St, San Francisco, CA 94016"
295719.0,27in FHD Monitor,1.0,149.99,12/24/19 18:51,"334 2nd St, Los Angeles, CA 90001"
295720.0,AA Batteries (4-pack),1.0,3.84,12/17/19 22:52,"298 Ridge St, New York City, NY 10001"
295721.0,34in Ultrawide Monitor,1.0,379.99,12/08/19 18:22,"915 1st St, Seattle, WA 98101"
