Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
278797.0,Wired Headphones,1.0,11.99,11/21/19 09:54,"46 Park St, New York City, NY 10001"
278798.0,USB-C Charging Cable,2.0,11.95,11/17/19 10:03,"962 Hickory St, Austin, TX 73301"
278799.0,Apple Airpods Headphones,1.0,150.0,11/19/19 14:56,"464 Cherry St, Los Angeles, CA 90001"
278800.0,27in FHD Monitor,1.0,149.99,11/25/19 22:24,"649 10th St, Seattle, WA 98101"
278801.0,Bose SoundSport Headphones,1.0,99.99,11/09/19 13:56,"522 Hill St, Boston, MA 02215"
278802.0,USB-C Charging Cable,1.0,11.95,11/14/19 20:34,"154 2nd St, San Francisco, CA 94016"
278803.0,Lightning Charging Cable,1.0,14.95,11/11/19 08:05,"724 5th St, San Francisco, CA 94016"
278804.0,Bose SoundSport Headphones,1.0,99.99,11/15/19 11:48,"866 Sunset St, Austin, TX 73301"
278805.0,Lightning Charging Cable,1.0,14.95,11/27/19 11:50,"670 Elm St, San Francisco, CA 94016"
278806.0,Bose SoundSport Headphones,1.0,99.99,11/19/19 19:12,"174 2nd St, Boston, MA 02215"
278806.0,ThinkPad Laptop,1.0,999.99,11/19/19 19:12,"174 2nd St, Boston, MA 02215"
278807.0,ThinkPad Laptop,1.0,999.99,11/25/19 21:52,"240 Elm St, Austin, TX 73301"
278808.0,AAA Batteries (4-pack),1.0,2.99,11/23/19 13:19,"155 Highland St, Boston, MA 02215"
278809.0,AA Batteries (4-pack),1.0,3.84,11/17/19 12:38,"969 13th St, Dallas, TX 75001"
278810.0,USB-C Charging Cable,1.0,11.95,11/03/19 16:55,"454 Cherry St, Boston, MA 02215"
278811.0,Wired Headphones,1.0,11.99,11/06/19 16:01,"99 Elm St, San Francisco, CA 94016"
278811.0,Apple Airpods Headphones,1.0,150.0,11/06/19 16:01,"99 Elm St, San Francisco, CA 94016"
278812.0,Apple Airpods Headphones,1.0,150.0,11/17/19 20:08,"601 Church St, Seattle, WA 98101"
278813.0,Macbook Pro Laptop,1.0,1700.0,11/09/19 22:40,"131 6th St, Boston, MA 02215"
278814.0,AA Batteries (4-pack),3.0,3.84,11/16/19 16:45,"419 Hill St, Boston, MA 02215"
278815.0,Lightning Charging Cable,1.0,14.95,11/18/19 13:06,"815 Dogwood St, New York City, NY 10001"
278816.0,Lightning Charging Cable,1.0,14.95,11/08/19 08:58,"925 5th St, New York City, NY 10001"
278817.0,USB-C Charging Cable,1.0,11.95,11/05/19 23:25,"503 Chestnut St, Boston, MA 02215"
278818.0,USB-C Charging Cable,1.0,11.95,11/16/19 22:12,"541 Johnson St, New York City, NY 10001"
278819.0,iPhone,1.0,700.0,11/04/19 06:20,"880 Maple St, New York City, NY 10001"
278819.0,Apple Airpods Headphones,1.0,150.0,11/04/19 06:20,"880 Maple St, New York City, NY 10001"
278820.0,USB-C Charging Cable,2.0,11.95,11/17/19 15:11,"882 Walnut St, Portland, OR 97035"
278821.0,USB-C Charging Cable,1.0,11.95,11/25/19 16:17,"327 13th St, Dallas, TX 75001"
278822.0,Bose SoundSport Headphones,1.0,99.99,11/20/19 08:17,"816 Park St, Atlanta, GA 30301"
278823.0,AA Batteries (4-pack),1.0,3.84,11/29/19 20:42,"234 9th St, Boston, MA 02215"
