Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
162009.0,iPhone,1.0,700.0,03/28/19 20:59,"942 Church St, Austin, TX 73301"
162009.0,Lightning Charging Cable,1.0,14.95,03/28/19 20:59,"942 Church St, Austin, TX 73301"
162009.0,Wired Headphones,2.0,11.99,03/28/19 20:59,"942 Church St, Austin, TX 73301"
162010.0,Bose SoundSport Headphones,1.0,99.99,03/17/19 05:39,"261 10th St, San Francisco, CA 94016"
162011.0,34in Ultrawide Monitor,1.0,379.99,03/10/19 00:01,"764 13th St, San Francisco, CA 94016"
162012.0,AA Batteries (4-pack),1.0,3.84,03/20/19 21:33,"187 Ridge St, San Francisco, CA 94016"
162013.0,34in Ultrawide Monitor,1.0,379.99,03/15/19 23:05,"904 Main St, Austin, TX 73301"
162014.0,USB-C Charging Cable,1.0,11.95,03/01/19 21:33,"10 13th St, San Francisco, CA 94016"
162015.0,AA Batteries (4-pack),1.0,3.84,03/02/19 08:52,"949 Jefferson St, Boston, MA 02215"
162016.0,AAA Batteries (4-pack),5.0,2.99,03/19/19 21:10,"469 Highland St, Atlanta, GA 30301"
162017.0,Lightning Charging Cable,1.0,14.95,03/02/19 13:55,"449 River St, San Francisco, CA 94016"
162018.0,USB-C Charging Cable,2.0,11.95,03/18/19 11:07,"925 Maple St, Portland, OR 97035"
162019.0,AAA Batteries (4-pack),1.0,2.99,03/05/19 12:20,"639 4th St, Atlanta, GA 30301"
162020.0,LG Washing Machine,1.0,600.0,03/26/19 18:17,"616 Jackson St, Dallas, TX 75001"
162021.0,Wired Headphones,1.0,11.99,03/30/19 12:02,"645 Wilson St, Los Angeles, CA 90001"
162022.0,AA Batteries (4-pack),1.0,3.84,03/17/19 22:18,"473 Hill St, New York City, NY 10001"
162023.0,Apple Airpods Headphones,1.0,150.0,03/11/19 20:00,"404 Park St, San Francisco, CA 94016"
162024.0,27in 4K Gaming Monitor,1.0,389.99,03/17/19 09:22,"952 Willow St, Atlanta, GA 30301"
162025.0,AAA Batteries (4-pack),1.0,2.99,03/07/19 20:50,"110 7th St, Boston, MA 02215"
162026.0,iPhone,1.0,700.0,03/22/19 22:31,"71 Pine St, Austin, TX 73301"
162027.0,AAA Batteries (4-pack),1.0,2.99,03/16/19 20:52,"421 Main St, Los Angeles, CA 90001"
162028.0,AAA Batteries (4-pack),3.0,2.99,03/20/19 15:23,"739 1st St, San Francisco, CA 94016"
162029.0,AAA Batteries (4-pack),1.0,2.99,03/26/19 12:17,"141 North St, Atlanta, GA 30301"
162030.0,Google Phone,1.0,600.0,03/09/19 16:50,"463 4th St, San Francisco, CA 94016"
162031.0,Lightning Charging Cable,1.0,14.95,03/28/19 17:03,"131 Johnson St, Boston, MA 02215"
162032.0,Lightning Charging Cable,1.0,14.95,03/31/19 10:39,"498 4th St, Los Angeles, CA 90001"
162033.0,iPhone,1.0,700.0,03/19/19 11:06,"267 Johnson St, Dallas, TX 75001"
162034.0,USB-C Charging Cable,1.0,11.95,03/26/19 20:34,"104 Center St, Seattle, WA 98101"
162035.0,Macbook Pro Laptop,1.0,1700.0,03/08/19 13:07,"44 4th St, Los Angeles, CA 90001"
162036.0,Lightning Charging Cable,1.0,14.95,03/09/19 19:39,"905 Spruce St, San Francisco, CA 94016"
162037.0,iPhone,1.0,700.0,03/23/19 02:11,"277 Elm St, Los Angeles, CA 90001"
162037.0,Lightning Charging Cable,1.0,14.95,03/23/19 02:11,"277 Elm St, Los Angeles, CA 90001"
162038.0,AAA Batteries (4-pack),2.0,2.99,03/18/19 20:31,"53 10th St, Atlanta, GA 30301"
162039.0,AA Batteries (4-pack),1.0,3.84,03/29/19 12:01,"175 West St, San Francisco, CA 94016"
162040.0,USB-C Charging Cable,1.0,11.95,03/25/19 09:11,"973 North St, Austin, TX 73301"
162041.0,Apple Airpods Headphones,1.0,150.0,03/14/19 01:01,"633 13th St, Austin, TX 73301"
162042.0,USB-C Charging Cable,1.0,11.95,03/09/19 22:39,"661 7th St, San Francisco, CA 94016"
162043.0,AA Batteries (4-pack),1.0,3.84,03/29/19 10:59,"883 Walnut St, Atlanta, GA 30301"
162044.0,27in FHD Monitor,1.0,149.99,03/22/19 10:11,"469 9th St, Dallas, TX 75001"
162045.0,Apple Airpods Headphones,1.0,150.0,03/26/19 13:31,"906 Park St, New York City, NY 10001"
162046.0,AAA Batteries (4-pack),2.0,2.99,03/20/19 20:33,"661 1st St, San Francisco, CA 94016"
162047.0,Bose SoundSport Headphones,1.0,99.99,03/08/19 18:41,"819 9th St, Austin, TX 73301"
162048.0,AA Batteries (4-pack),1.0,3.84,03/31/19 19:24,"819 Main St, New York City, NY 10001"
162049.0,Lightning Charging Cable,1.0,14.95,03/25/19 13:35,"307 Chestnut St, Austin, TX 73301"
162050.0,AAA Batteries (4-pack),1.0,2.99,03/26/19 17:09,"870 Spruce St, Boston, MA 02215"
162051.0,AAA Batteries (4-pack),1.0,2.99,03/12/19 09:12,"565 South St, Boston, MA 02215"
162052.0,Wired Headphones,1.0,11.99,03/11/19 09:44,"971 Washington St, Los Angeles, CA 90001"
162053.0,iPhone,1.0,700.0,03/10/19 18:29,"660 7th St, Seattle, WA 98101"
162054.0,Wired Headphones,1.0,11.99,03/20/19 00:42,"358 5th St, San Francisco, CA 94016"
162055.0,AA Batteries (4-pack),1.0,3.84,03/29/19 09:21,"675 8th St, Los Angeles, CA 90001"
162056.0,Wired Headphones,1.0,11.99,03/17/19 10:24,"55 Adams St, San Francisco, CA 94016"
162057.0,Wired Headphones,1.0,11.99,03/30/19 18:44,"485 Maple St, Los Angeles, CA 90001"
162058.0,27in FHD Monitor,1.0,149.99,03/30/19 02:30,"510 Church St, New York City, NY 10001"
162059.0,USB-C Charging Cable,1.0,11.95,03/03/19 05:47,"602 Willow St, Seattle, WA 98101"
162060.0,AAA Batteries (4-pack),3.0,2.99,03/10/19 16:04,"703 Lake St, Seattle, WA 98101"
162061.0,Wired Headphones,1.0,11.99,03/01/19 22:07,"967 10th St, New York City, NY 10001"
162062.0,AAA Batteries (4-pack),1.0,2.99,03/24/19 03:37,"235 Park St, Portland, OR 97035"
162063.0,AAA Batteries (4-pack),2.0,2.99,03/02/19 11:58,"693 12th St, Austin, TX 73301"
162064.0,Macbook Pro Laptop,1.0,1700.0,03/05/19 09:00,"414 Willow St, San Francisco, CA 94016"
162065.0,Google Phone,1.0,600.0,03/02/19 13:18,"862 Spruce St, San Francisco, CA 94016"
162066.0,AA Batteries (4-pack),1.0,3.84,03/13/19 13:57,"602 Pine St, New York City, NY 10001"
162066.0,USB-C Charging Cable,2.0,11.95,03/13/19 13:57,"602 Pine St, New York City, NY 10001"
162067.0,ThinkPad Laptop,1.0,999.99,03/07/19 23:40,"4 Cedar St, San Francisco, CA 94016"
162068.0,Wired Headphones,1.0,11.99,03/24/19 12:25,"117 1st St, Austin, TX 73301"
162069.0,AA Batteries (4-pack),1.0,3.84,03/15/19 16:53,"853 Park St, Boston, MA 02215"
162070.0,27in FHD Monitor,1.0,149.99,03/15/19 18:19,"859 South St, Los Angeles, CA 90001"
162071.0,Vareebadd Phone,1.0,400.0,03/30/19 20:23,"334 Jackson St, Atlanta, GA 30301"
162071.0,USB-C Charging Cable,1.0,11.95,03/30/19 20:23,"334 Jackson St, Atlanta, GA 30301"
162072.0,AA Batteries (4-pack),1.0,3.84,03/02/19 12:04,"945 Adams St, New York City, NY 10001"
162073.0,Bose SoundSport Headphones,1.0,99.99,03/23/19 20:52,"573 Lakeview St, San Francisco, CA 94016"
162074.0,Apple Airpods Headphones,1.0,150.0,03/05/19 12:45,"928 Dogwood St, San Francisco, CA 94016"
162075.0,Apple Airpods Headphones,1.0,150.0,03/11/19 09:19,"456 7th St, New York City, NY 10001"
162076.0,Wired Headphones,1.0,11.99,03/04/19 09:12,"424 Wilson St, Dallas, TX 75001"
162077.0,AAA Batteries (4-pack),1.0,2.99,03/22/19 11:54,"783 Johnson St, New York City, NY 10001"
162078.0,Lightning Charging Cable,1.0,14.95,03/02/19 16:48,"167 North St, San Francisco, CA 94016"
162079.0,Google Phone,1.0,600.0,03/24/19 21:36,"144 West St, Los Angeles, CA 90001"
162080.0,Apple Airpods Headphones,1.0,150.0,03/24/19 09:37,"245 Chestnut St, Boston, MA 02215"
162081.0,Lightning Charging Cable,1.0,14.95,03/26/19 20:58,"183 Dogwood St, Los Angeles, CA 90001"
162082.0,Vareebadd Phone,1.0,400.0,03/09/19 14:15,"401 Wilson St, New York City, NY 10001"
162082.0,Wired Headphones,1.0,11.99,03/09/19 14:15,"401 Wilson St, New York City, NY 10001"
162083.0,Wired Headphones,1.0,11.99,03/27/19 19:04,"162 Lakeview St, Atlanta, GA 30301"
162084.0,iPhone,1.0,700.0,03/27/19 12:53,"585 14th St, Los Angeles, CA 90001"
162085.0,Lightning Charging Cable,1.0,14.95,03/24/19 19:52,"705 Highland St, San Francisco, CA 94016"
162086.0,Google Phone,1.0,600.0,03/18/19 09:12,"410 Chestnut St, New York City, NY 10001"
162087.0,Google Phone,1.0,600.0,03/18/19 13:58,"303 Chestnut St, Boston, MA 02215"
162087.0,USB-C Charging Cable,1.0,11.95,03/18/19 13:58,"303 Chestnut St, Boston, MA 02215"
162088.0,Google Phone,1.0,600.0,03/02/19 15:50,"231 Jackson St, Los Angeles, CA 90001"
162089.0,Wired Headphones,1.0,11.99,03/07/19 12:25,"692 13th St, New York City, NY 10001"
162090.0,Bose SoundSport Headphones,1.0,99.99,03/12/19 13:03,"747 Wilson St, Austin, TX 73301"
162091.0,Bose SoundSport Headphones,1.0,99.99,03/18/19 08:13,"926 Main St, Boston, MA 02215"
162092.0,Flatscreen TV,1.0,300.0,03/18/19 11:29,"477 11th St, Seattle, WA 98101"
162092.0,AAA Batteries (4-pack),1.0,2.99,03/18/19 11:29,"477 11th St, Seattle, WA 98101"
162093.0,Vareebadd Phone,1.0,400.0,03/19/19 11:32,"855 Lakeview St, Boston, MA 02215"
162094.0,ThinkPad Laptop,1.0,999.99,03/21/19 03:42,"959 River St, Atlanta, GA 30301"
162095.0,Wired Headphones,1.0,11.99,03/29/19 13:18,"628 Lakeview St, Seattle, WA 98101"
162096.0,Bose SoundSport Headphones,1.0,99.99,03/04/19 00:20,"323 Hill St, New York City, NY 10001"
162097.0,Flatscreen TV,1.0,300.0,03/28/19 13:43,"929 Elm St, New York City, NY 10001"
162098.0,Flatscreen TV,1.0,300.0,03/07/19 15:44,"84 Center St, New York City, NY 10001"
162099.0,USB-C Charging Cable,1.0,11.95,03/03/19 00:18,"598 Washington St, Los Angeles, CA 90001"
162100.0,Wired Headphones,1.0,11.99,03/04/19 00:17,"635 Spruce St, Boston, MA 02215"
162101.0,Macbook Pro Laptop,1.0,1700.0,03/30/19 10:47,"253 11th St, Seattle, WA 98101"
162102.0,Wired Headphones,1.0,11.99,03/31/19 19:51,"69 Center St, New York City, NY 10001"
162103.0,AAA Batteries (4-pack),1.0,2.99,03/18/19 20:50,"860 Main St, Portland, OR 97035"
162104.0,Lightning Charging Cable,1.0,14.95,03/05/19 15:25,"572 Walnut St, New York City, NY 10001"
162105.0,USB-C Charging Cable,1.0,11.95,03/09/19 08:45,"911 South St, Seattle, WA 98101"
