Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
141234.0,iPhone,1.0,700.0,01/22/19 21:25,"944 Walnut St, Boston, MA 02215"
141235.0,Lightning Charging Cable,1.0,14.95,01/28/19 14:15,"185 Maple St, Portland, OR 97035"
141236.0,Wired Headphones,2.0,11.99,01/17/19 13:33,"538 Adams St, San Francisco, CA 94016"
141237.0,27in FHD Monitor,1.0,149.99,01/05/19 20:33,"738 10th St, Los Angeles, CA 90001"
141238.0,Wired Headphones,1.0,11.99,01/25/19 11:59,"387 10th St, Austin, TX 73301"
141239.0,AAA Batteries (4-pack),1.0,2.99,01/29/19 20:22,"775 Willow St, San Francisco, CA 94016"
141240.0,27in 4K Gaming Monitor,1.0,389.99,01/26/19 12:16,"979 Park St, Los Angeles, CA 90001"
141241.0,USB-C Charging Cable,1.0,11.95,01/05/19 12:04,"181 6th St, San Francisco, CA 94016"
141242.0,Bose SoundSport Headphones,1.0,99.99,01/01/19 10:30,"867 Willow St, Los Angeles, CA 90001"
141243.0,Apple Airpods Headphones,1.0,150.0,01/22/19 21:20,"657 Johnson St, San Francisco, CA 94016"
141244.0,Apple Airpods Headphones,1.0,150.0,01/07/19 11:29,"492 Walnut St, San Francisco, CA 94016"
141245.0,Macbook Pro Laptop,1.0,1700.0,01/31/19 10:12,"322 6th St, San Francisco, CA 94016"
141246.0,AAA Batteries (4-pack),3.0,2.99,01/09/19 18:57,"618 7th St, Los Angeles, CA 90001"
141247.0,27in FHD Monitor,1.0,149.99,01/25/19 19:19,"512 Wilson St, San Francisco, CA 94016"
141248.0,Flatscreen TV,1.0,300.0,01/03/19 21:54,"363 Spruce St, Austin, TX 73301"
141249.0,27in FHD Monitor,1.0,149.99,01/05/19 17:20,"440 Cedar St, Portland, OR 97035"
141250.0,Vareebadd Phone,1.0,400.0,01/10/19 11:20,"471 Center St, Los Angeles, CA 90001"
141251.0,Apple Airpods Headphones,1.0,150.0,01/24/19 08:13,"414 Walnut St, Boston, MA 02215"
141252.0,USB-C Charging Cable,1.0,11.95,01/30/19 09:28,"220 9th St, Los Angeles, CA 90001"
141253.0,AA Batteries (4-pack),1.0,3.84,01/17/19 00:09,"385 11th St, Atlanta, GA 30301"
141254.0,AAA Batteries (4-pack),1.0,2.99,01/08/19 11:51,"238 Sunset St, Seattle, WA 98101"
141255.0,USB-C Charging Cable,1.0,11.95,01/09/19 20:55,"764 11th St, Los Angeles, CA 90001"
141256.0,Google Phone,1.0,600.0,01/29/19 10:40,"675 Washington St, Portland, OR 97035"
141257.0,Apple Airpods Headphones,1.0,150.0,01/12/19 18:51,"338 Highland St, San Francisco, CA 94016"
141258.0,AA Batteries (4-pack),1.0,3.84,01/19/19 21:47,"820 1st St, San Francisco, CA 94016"
141259.0,AAA Batteries (4-pack),2.0,2.99,01/20/19 17:26,"920 Adams St, San Francisco, CA 94016"
141260.0,AAA Batteries (4-pack),1.0,2.99,01/01/19 22:00,"293 Hill St, San Francisco, CA 94016"
