Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
259358.0,34in Ultrawide Monitor,1.0,379.99,10/28/19 10:56,"609 Cherry St, Dallas, TX 75001"
259359.0,27in 4K Gaming Monitor,1.0,389.99,10/28/19 17:26,"225 5th St, Los Angeles, CA 90001"
259360.0,AAA Batteries (4-pack),2.0,2.99,10/24/19 17:20,"967 12th St, New York City, NY 10001"
259361.0,27in FHD Monitor,1.0,149.99,10/14/19 22:26,"628 Jefferson St, New York City, NY 10001"
259362.0,Wired Headphones,1.0,11.99,10/07/19 16:10,"534 14th St, Los Angeles, CA 90001"
259363.0,AAA Batteries (4-pack),1.0,2.99,10/01/19 18:55,"976 Lake St, New York City, NY 10001"
259364.0,Wired Headphones,1.0,11.99,10/29/19 11:02,"874 North St, Los Angeles, CA 90001"
259365.0,Lightning Charging Cable,1.0,14.95,10/29/19 11:19,"127 12th St, Los Angeles, CA 90001"
259366.0,Apple Airpods Headphones,1.0,150.0,10/20/19 11:52,"955 9th St, Los Angeles, CA 90001"
259367.0,Apple Airpods Headphones,1.0,150.0,10/16/19 16:19,"742 14th St, San Francisco, CA 94016"
259368.0,27in FHD Monitor,1.0,149.99,10/13/19 13:47,"960 Ridge St, Boston, MA 02215"
259369.0,USB-C Charging Cable,1.0,11.95,10/26/19 10:54,"538 Johnson St, Portland, OR 97035"
259370.0,20in Monitor,1.0,109.99,10/28/19 23:56,"528 Forest St, San Francisco, CA 94016"
259371.0,iPhone,1.0,700.0,10/26/19 12:12,"306 Main St, Los Angeles, CA 90001"
259372.0,Wired Headphones,1.0,11.99,10/17/19 11:07,"434 Madison St, San Francisco, CA 94016"
259373.0,27in FHD Monitor,1.0,149.99,10/31/19 20:15,"924 Church St, San Francisco, CA 94016"
259374.0,Apple Airpods Headphones,1.0,150.0,10/17/19 22:14,"784 6th St, Los Angeles, CA 90001"
259375.0,USB-C Charging Cable,1.0,11.95,10/10/19 08:53,"557 Forest St, San Francisco, CA 94016"
259376.0,27in FHD Monitor,1.0,149.99,10/12/19 00:03,"218 14th St, San Francisco, CA 94016"
259377.0,Bose SoundSport Headphones,1.0,99.99,10/23/19 16:49,"88 Main St, Boston, MA 02215"
259378.0,Lightning Charging Cable,1.0,14.95,10/18/19 16:45,"997 1st St, Boston, MA 02215"
259379.0,27in 4K Gaming Monitor,1.0,389.99,10/09/19 13:15,"148 Lincoln St, San Francisco, CA 94016"
259380.0,Apple Airpods Headphones,1.0,150.0,10/19/19 12:21,"424 North St, San Francisco, CA 94016"
259381.0,ThinkPad Laptop,1.0,999.99,10/25/19 08:44,"887 12th St, New York City, NY 10001"
259382.0,Wired Headphones,1.0,11.99,10/18/19 14:16,"605 Ridge St, New York City, NY 10001"
259383.0,Apple Airpods Headphones,1.0,150.0,10/13/19 12:32,"597 6th St, Los Angeles, CA 90001"
259384.0,ThinkPad Laptop,1.0,999.99,10/29/19 23:22,"383 Cedar St, Dallas, TX 75001"
259385.0,Lightning Charging Cable,1.0,14.95,10/28/19 15:28,"892 1st St, Los Angeles, CA 90001"
259386.0,Lightning Charging Cable,1.0,14.95,10/16/19 21:39,"966 Hickory St, Los Angeles, CA 90001"
259387.0,Bose SoundSport Headphones,1.0,99.99,10/01/19 13:58,"695 6th St, New York City, NY 10001"
259388.0,AA Batteries (4-pack),1.0,3.84,10/12/19 13:15,"948 Forest St, San Francisco, CA 94016"
259389.0,AAA Batteries (4-pack),1.0,2.99,10/17/19 14:14,"661 Maple St, Dallas, TX 75001"
259390.0,Lightning Charging Cable,1.0,14.95,10/08/19 12:35,"134 Cherry St, Atlanta, GA 30301"
259391.0,Google Phone,1.0,600.0,10/24/19 12:51,"374 Hill St, Dallas, TX 75001"
259392.0,Wired Headphones,1.0,11.99,10/19/19 15:26,"374 Forest St, Los Angeles, CA 90001"
259393.0,AA Batteries (4-pack),1.0,3.84,10/22/19 20:35,"2 13th St, New York City, NY 10001"
259394.0,AA Batteries (4-pack),1.0,3.84,10/24/19 18:58,"909 Lake St, Atlanta, GA 30301"
259395.0,Bose SoundSport Headphones,1.0,99.99,10/13/19 13:55,"235 Adams St, Atlanta, GA 30301"
259396.0,AAA Batteries (4-pack),1.0,2.99,10/23/19 22:40,"218 Spruce St, Austin, TX 73301"
259397.0,Wired Headphones,1.0,11.99,10/01/19 14:39,"901 Walnut St, Atlanta, GA 30301"
259398.0,Bose SoundSport Headphones,1.0,99.99,10/22/19 10:20,"367 Pine St, Seattle, WA 98101"
259399.0,AAA Batteries (4-pack),2.0,2.99,10/31/19 19:06,"263 Willow St, San Francisco, CA 94016"
259400.0,27in 4K Gaming Monitor,1.0,389.99,10/19/19 09:24,"628 Forest St, Los Angeles, CA 90001"
259401.0,Wired Headphones,1.0,11.99,10/15/19 23:39,"291 Lincoln St, Los Angeles, CA 90001"
259402.0,AA Batteries (4-pack),3.0,3.84,10/09/19 20:27,"11 Lakeview St, Seattle, WA 98101"
259403.0,USB-C Charging Cable,1.0,11.95,10/25/19 19:42,"255 Cedar St, New York City, NY 10001"
259404.0,Bose SoundSport Headphones,1.0,99.99,10/07/19 19:48,"883 5th St, Boston, MA 02215"
259405.0,Bose SoundSport Headphones,1.0,99.99,10/07/19 19:19,"698 Center St, Dallas, TX 75001"
259406.0,AA Batteries (4-pack),1.0,3.84,10/12/19 12:01,"665 Elm St, Atlanta, GA 30301"
259407.0,Lightning Charging Cable,1.0,14.95,10/30/19 12:09,"189 Chestnut St, San Francisco, CA 94016"
259408.0,34in Ultrawide Monitor,1.0,379.99,10/21/19 20:09,"36 Pine St, Los Angeles, CA 90001"
259409.0,27in FHD Monitor,1.0,149.99,10/03/19 16:26,"854 Main St, Austin, TX 73301"
259410.0,AA Batteries (4-pack),2.0,3.84,10/01/19 21:32,"110 Hill St, San Francisco, CA 94016"
259411.0,AA Batteries (4-pack),1.0,3.84,10/09/19 14:47,"39 West St, San Francisco, CA 94016"
259412.0,Apple Airpods Headphones,1.0,150.0,10/24/19 18:05,"276 North St, Los Angeles, CA 90001"
259413.0,Bose SoundSport Headphones,1.0,99.99,10/30/19 09:54,"387 West St, Boston, MA 02215"
259414.0,Apple Airpods Headphones,1.0,150.0,10/08/19 21:01,"29 Washington St, San Francisco, CA 94016"
259415.0,AAA Batteries (4-pack),2.0,2.99,10/16/19 19:13,"280 8th St, Portland, OR 97035"
259416.0,Vareebadd Phone,1.0,400.0,10/10/19 19:10,"680 South St, Dallas, TX 75001"
259417.0,Wired Headphones,1.0,11.99,10/08/19 16:27,"908 Washington St, Seattle, WA 98101"
259418.0,iPhone,1.0,700.0,10/25/19 12:06,"253 8th St, Austin, TX 73301"
259419.0,USB-C Charging Cable,1.0,11.95,10/28/19 08:13,"820 South St, Los Angeles, CA 90001"
259420.0,Google Phone,1.0,600.0,10/18/19 08:54,"791 Forest St, Los Angeles, CA 90001"
259420.0,USB-C Charging Cable,2.0,11.95,10/18/19 08:54,"791 Forest St, Los Angeles, CA 90001"
259421.0,Wired Headphones,1.0,11.99,10/19/19 16:52,"240 Chestnut St, San Francisco, CA 94016"
259422.0,Google Phone,1.0,600.0,10/05/19 04:53,"849 Ridge St, San Francisco, CA 94016"
259422.0,USB-C Charging Cable,1.0,11.95,10/05/19 04:53,"849 Ridge St, San Francisco, CA 94016"
259423.0,AA Batteries (4-pack),1.0,3.84,10/14/19 15:37,"32 12th St, New York City, NY 10001"
259424.0,USB-C Charging Cable,2.0,11.95,10/31/19 22:54,"64 Lake St, Atlanta, GA 30301"
259425.0,Lightning Charging Cable,1.0,14.95,10/18/19 11:36,"81 Spruce St, Austin, TX 73301"
259426.0,27in 4K Gaming Monitor,1.0,389.99,10/17/19 10:43,"595 6th St, Dallas, TX 75001"
259427.0,iPhone,1.0,700.0,10/06/19 21:23,"528 13th St, New York City, NY 10001"
259428.0,AA Batteries (4-pack),1.0,3.84,10/07/19 22:09,"891 14th St, Los Angeles, CA 90001"
259429.0,Lightning Charging Cable,1.0,14.95,10/21/19 19:52,"632 Willow St, San Francisco, CA 94016"
259430.0,USB-C Charging Cable,1.0,11.95,10/02/19 23:59,"212 Hill St, San Francisco, CA 94016"
259431.0,27in FHD Monitor,1.0,149.99,10/23/19 13:13,"962 South St, Boston, MA 02215"
259432.0,iPhone,1.0,700.0,10/20/19 15:55,"47 4th St, Boston, MA 02215"
259433.0,Bose SoundSport Headphones,1.0,99.99,10/11/19 09:01,"114 Park St, Boston, MA 02215"
259434.0,Lightning Charging Cable,1.0,14.95,10/21/19 23:05,"499 2nd St, Boston, MA 02215"
259435.0,Wired Headphones,1.0,11.99,10/17/19 16:00,"664 9th St, Boston, MA 02215"
259436.0,Wired Headphones,2.0,11.99,10/26/19 00:30,"23 Walnut St, San Francisco, CA 94016"
259437.0,AA Batteries (4-pack),1.0,3.84,10/02/19 18:52,"935 Willow St, Seattle, WA 98101"
259438.0,iPhone,1.0,700.0,10/29/19 09:47,"176 5th St, Los Angeles, CA 90001"
259438.0,Lightning Charging Cable,1.0,14.95,10/29/19 09:47,"176 5th St, Los Angeles, CA 90001"
259439.0,USB-C Charging Cable,1.0,11.95,10/15/19 09:57,"5 Hill St, San Francisco, CA 94016"
259440.0,AA Batteries (4-pack),1.0,3.84,10/04/19 10:22,"71 Meadow St, Los Angeles, CA 90001"
259441.0,AA Batteries (4-pack),1.0,3.84,10/26/19 14:32,"413 7th St, San Francisco, CA 94016"
259442.0,USB-C Charging Cable,1.0,11.95,10/05/19 19:07,"966 14th St, Los Angeles, CA 90001"
259443.0,Vareebadd Phone,1.0,400.0,10/01/19 10:20,"875 Lakeview St, Los Angeles, CA 90001"
259444.0,Google Phone,1.0,600.0,10/29/19 14:27,"982 8th St, Austin, TX 73301"
259445.0,USB-C Charging Cable,1.0,11.95,10/29/19 15:45,"301 4th St, Atlanta, GA 30301"
259446.0,20in Monitor,1.0,109.99,10/16/19 15:01,"796 Washington St, Los Angeles, CA 90001"
259447.0,27in FHD Monitor,1.0,149.99,10/02/19 16:55,"886 1st St, San Francisco, CA 94016"
259448.0,AA Batteries (4-pack),2.0,3.84,10/18/19 21:47,"145 River St, Los Angeles, CA 90001"
259449.0,AA Batteries (4-pack),1.0,3.84,10/11/19 14:31,"947 Sunset St, Boston, MA 02215"
259450.0,AAA Batteries (4-pack),1.0,2.99,10/16/19 19:49,"796 8th St, San Francisco, CA 94016"
259451.0,34in Ultrawide Monitor,1.0,379.99,10/13/19 19:46,"951 Elm St, Dallas, TX 75001"
259452.0,USB-C Charging Cable,1.0,11.95,10/27/19 02:21,"709 Madison St, San Francisco, CA 94016"
259453.0,Flatscreen TV,1.0,300.0,10/10/19 12:59,"94 Spruce St, Los Angeles, CA 90001"
259454.0,Wired Headphones,1.0,11.99,10/02/19 18:36,"387 7th St, New York City, NY 10001"
259455.0,Lightning Charging Cable,1.0,14.95,10/13/19 12:32,"750 7th St, San Francisco, CA 94016"
259456.0,Lightning Charging Cable,1.0,14.95,10/25/19 22:06,"271 River St, Dallas, TX 75001"
259457.0,Apple Airpods Headphones,1.0,150.0,10/25/19 08:51,"860 Main St, Boston, MA 02215"
259458.0,34in Ultrawide Monitor,1.0,379.99,10/08/19 09:08,"728 1st St, Portland, OR 97035"
259458.0,ThinkPad Laptop,1.0,999.99,10/08/19 09:08,"728 1st St, Portland, OR 97035"
259459.0,Bose SoundSport Headphones,1.0,99.99,10/25/19 10:20,"384 Ridge St, Boston, MA 02215"
259460.0,Apple Airpods Headphones,1.0,150.0,10/11/19 17:51,"368 Maple St, Atlanta, GA 30301"
259461.0,Apple Airpods Headphones,1.0,150.0,10/08/19 15:21,"495 Hickory St, Boston, MA 02215"
259462.0,USB-C Charging Cable,1.0,11.95,10/18/19 12:48,"582 2nd St, Boston, MA 02215"
259463.0,Wired Headphones,1.0,11.99,10/27/19 00:49,"647 8th St, Los Angeles, CA 90001"
259464.0,Lightning Charging Cable,1.0,14.95,10/24/19 16:04,"478 Church St, Austin, TX 73301"
259465.0,Wired Headphones,1.0,11.99,10/08/19 12:39,"953 West St, San Francisco, CA 94016"
259466.0,USB-C Charging Cable,1.0,11.95,10/26/19 10:29,"454 Ridge St, New York City, NY 10001"
259467.0,AA Batteries (4-pack),3.0,3.84,10/06/19 12:22,"512 1st St, Austin, TX 73301"
259468.0,Bose SoundSport Headphones,1.0,99.99,10/28/19 14:13,"221 River St, Portland, OR 97035"
259469.0,Macbook Pro Laptop,1.0,1700.0,10/19/19 19:28,"822 9th St, Atlanta, GA 30301"
259470.0,27in FHD Monitor,1.0,149.99,10/28/19 13:41,"226 Sunset St, San Francisco, CA 94016"
259471.0,Google Phone,1.0,600.0,10/12/19 16:43,"243 West St, Los Angeles, CA 90001"
259472.0,27in FHD Monitor,1.0,149.99,10/25/19 14:46,"144 Ridge St, Atlanta, GA 30301"
259473.0,Apple Airpods Headphones,1.0,150.0,10/24/19 10:43,"26 Chestnut St, Atlanta, GA 30301"
259474.0,Apple Airpods Headphones,1.0,150.0,10/21/19 15:21,"460 14th St, Austin, TX 73301"
259475.0,Bose SoundSport Headphones,1.0,99.99,10/05/19 11:33,"339 Spruce St, Los Angeles, CA 90001"
259476.0,Google Phone,1.0,600.0,10/13/19 10:23,"995 Main St, San Francisco, CA 94016"
259477.0,LG Dryer,1.0,600.0,10/12/19 09:38,"822 North St, San Francisco, CA 94016"
259477.0,AAA Batteries (4-pack),1.0,2.99,10/12/19 09:38,"822 North St, San Francisco, CA 94016"
259478.0,AAA Batteries (4-pack),2.0,2.99,10/12/19 19:49,"874 1st St, New York City, NY 10001"
259479.0,20in Monitor,1.0,109.99,10/29/19 18:42,"43 Sunset St, Atlanta, GA 30301"
259480.0,AAA Batteries (4-pack),1.0,2.99,10/14/19 23:10,"231 Ridge St, New York City, NY 10001"
259481.0,USB-C Charging Cable,1.0,11.95,10/08/19 15:53,"205 12th St, Seattle, WA 98101"
259482.0,Lightning Charging Cable,1.0,14.95,10/24/19 16:53,"280 Cherry St, New York City, NY 10001"
259483.0,AAA Batteries (4-pack),1.0,2.99,10/23/19 22:12,"872 Lakeview St, San Francisco, CA 94016"
259484.0,AAA Batteries (4-pack),1.0,2.99,10/03/19 14:40,"27 Cedar St, Seattle, WA 98101"
259485.0,27in 4K Gaming Monitor,1.0,389.99,10/23/19 13:57,"118 6th St, Los Angeles, CA 90001"
259486.0,34in Ultrawide Monitor,1.0,379.99,10/27/19 13:22,"766 Hickory St, San Francisco, CA 94016"
259487.0,ThinkPad Laptop,1.0,999.99,10/09/19 12:35,"699 Lake St, San Francisco, CA 94016"
259488.0,USB-C Charging Cable,1.0,11.95,10/06/19 13:59,"388 Highland St, New York City, NY 10001"
259489.0,Apple Airpods Headphones,1.0,150.0,10/10/19 13:10,"778 Maple St, Atlanta, GA 30301"
259490.0,Macbook Pro Laptop,1.0,1700.0,10/29/19 04:08,"721 8th St, New York City, NY 10001"
259491.0,Lightning Charging Cable,1.0,14.95,10/05/19 07:19,"592 Highland St, Los Angeles, CA 90001"
259492.0,USB-C Charging Cable,1.0,11.95,10/27/19 10:18,"930 Elm St, Los Angeles, CA 90001"
259493.0,Flatscreen TV,1.0,300.0,10/19/19 06:12,"336 Wilson St, Boston, MA 02215"
259494.0,Flatscreen TV,1.0,300.0,10/06/19 19:12,"252 Lake St, Atlanta, GA 30301"
259495.0,USB-C Charging Cable,1.0,11.95,10/07/19 09:10,"275 Washington St, Boston, MA 02215"
259496.0,Lightning Charging Cable,1.0,14.95,10/13/19 23:19,"325 Cherry St, San Francisco, CA 94016"
259497.0,Apple Airpods Headphones,1.0,150.0,10/29/19 11:20,"264 Willow St, Austin, TX 73301"
259498.0,Bose SoundSport Headphones,1.0,99.99,10/11/19 20:58,"253 8th St, Los Angeles, CA 90001"
259499.0,AAA Batteries (4-pack),2.0,2.99,10/23/19 20:00,"670 West St, Los Angeles, CA 90001"
259500.0,Wired Headphones,1.0,11.99,10/21/19 09:04,"221 Wilson St, Los Angeles, CA 90001"
